# 母集団は「機械打ち同士」——@kobalab/majiang-ai の思考を四人とも同じにして、一局戦を1000局打ち切らせた記録（2026-08-28・較正-1）。人の打ち筋ではない。
局	席	親	配牌	verdict	borderline	baseShanten	acceptTypes	acceptTiles	widthLabel	goodShapes	weakShapes	totalBlocks	shapeOK	shapeNeeded	hasValue	doraValue	redCount	yakuhaiPair	defHonors	defTerminals	結果	点棒	役	巡目
50	3	0	4689m77p479s4445z	defend	0	2	4	14	狭い	2	3	5	0	4	1	1	0	1	4	2	和了	2000	自風 北1・ドラ1	10
51	0	1	123667m1449p9s36z	defend	0	4	21	71	非常に広い	3	0	3	0	4	0	0	0	0	2	4	流局	-1000		18
51	1	0	135789m1338p19s5z	defend	0	4	23	81	非常に広い	2	1	3	0	4	0	0	0	0	1	5	流局	-1000		18
51	2	0	4558m2489p2357s3z	defend	0	3	8	30	ふつう	2	3	5	0	4	0	0	0	0	1	1	流局	-1000		18
51	3	0	6m3455799p2446s1z	attack	0	2	4	14	狭い	4	0	4	1	4	0	0	0	0	1	2	流局	3000		18
52	0	1	358m33479p1118s4z	defend	0	3	17	62	非常に広い	2	2	4	0	4	0	0	0	0	1	4	流局	-1000		18
52	1	0	16m159p1336788s3z	defend	0	4	9	27	ふつう	2	0	3	0	4	0	0	0	0	1	4	流局	-1000		18
52	2	0	789m3477p289s124z	defend	0	3	11	38	広い	3	1	4	0	4	0	0	0	0	3	2	流局	-1000		18
52	3	0	577m123p567s5567z	attack	0	2	10	33	ふつう	4	0	4	1	4	1	1	0	1	4	1	流局	3000		18
53	0	1	12378m123p129s14z	defend	0	2	6	21	ふつう	3	1	4	0	4	0	0	0	0	2	4	被ツモ	-500		11
53	1	0	3479m189p47s3357z	defend	0	4	18	65	非常に広い	2	2	4	0	4	0	0	0	0	4	3	和了	3100	三色同順1	11
53	2	0	13899m1137p1409s	attack	1	4	25	87	非常に広い	3	1	4	0	4	1	1	1	0	0	7	被ツモ	-300		11
53	3	0	106m35p1234s2556z	attack	0	3	15	51	非常に広い	3	1	4	1	3	1	2	1	1	4	2	被ツモ	-300		11
54	0	1	2447m236p4569s15z	defend	0	4	20	72	非常に広い	3	0	3	0	4	0	0	0	0	2	1	放銃	-1000		7
54	1	0	567m10799p138s22z	attack	0	2	4	12	狭い	3	2	5	1	3	1	2	1	1	2	4	和了	2000	自風 南1	7
54	2	0	1123689m688p19s5z	defend	0	4	22	75	非常に広い	3	1	4	0	4	0	0	0	0	1	5	無関係	0		7
54	3	0	08m12247p26789s4z	attack	1	4	23	83	非常に広い	2	0	2	0	4	1	1	1	0	1	2	無関係	0		7
55	0	1	467m16p2249s1246z	defend	0	5	11	33	ふつう	1	0	2	0	4	0	0	0	0	4	2	放銃	-12000		8
55	1	0	189m4699p8889s15z	defend	0	3	11	35	ふつう	2	2	4	0	4	0	0	0	0	2	5	和了	12000	場風 東1・翻牌 白1・対々和2・ドラ2	8
55	2	0	89m245p136s12367z	defend	0	5	19	67	非常に広い	1	2	3	0	4	0	0	0	0	5	2	無関係	0		8
55	3	0	577m22367p47s246z	defend	0	4	9	27	ふつう	2	0	3	0	4	0	0	0	0	3	0	無関係	0		8
56	0	1	3m134679p12678s4z	defend	0	3	17	55	非常に広い	3	1	4	0	4	0	0	0	0	1	3	無関係	0		13
56	1	0	14447m189p367s67z	defend	0	4	20	74	非常に広い	2	1	3	0	4	0	0	0	0	2	3	無関係	0		13
56	2	0	2236m2456p356s15z	defend	0	4	23	81	非常に広い	3	0	3	0	4	0	0	0	0	2	0	和了	2000	断幺九1	13
56	3	0	138m45p40558s256z	attack	1	4	18	63	非常に広い	3	1	4	0	4	1	1	1	0	3	1	放銃	-1000		13
57	0	1	48m2446p335799s3z	defend	0	3	12	37	広い	3	1	4	0	4	0	0	0	0	1	2	放銃	-8000		7
57	1	0	12309m589p118s22z	attack	0	3	18	63	非常に広い	3	1	4	1	3	1	2	1	1	2	5	無関係	0		7
57	2	0	36677m13479p7s47z	defend	0	4	24	83	非常に広い	3	1	4	0	4	0	0	0	0	2	2	無関係	0		7
57	3	0	23346m07p066s236z	attack	0	4	20	67	非常に広い	3	1	4	1	3	1	2	2	0	3	0	和了	10000	立直1・平和1・断幺九1・赤ドラ2	7
58	0	1	39m2346799p24s37z	defend	0	3	14	50	非常に広い	3	1	4	0	4	0	0	0	0	2	3	流局	3000		18
58	1	0	14m1p666788s1135z	defend	0	3	6	18	狭い	3	0	4	0	4	1	1	0	1	4	2	流局	-1000		18
58	2	0	1259m135p407s247z	attack	1	5	25	89	非常に広い	1	2	3	0	4	1	1	1	0	3	3	流局	-1000		18
58	3	0	66m068p34499s667z	attack	0	2	5	15	狭い	4	0	5	1	3	1	2	1	1	3	2	流局	-1000		18
59	0	1	334m1469p7s12666z	attack	1	4	22	78	非常に広い	2	1	3	0	4	1	1	0	1	5	2	被ツモ	-1200		8
59	1	0	305m35p123578s23z	attack	1	3	17	59	非常に広い	3	1	4	0	4	1	1	1	0	2	1	被ツモ	-600		8
59	2	0	78m3467p25689s45z	attack	0	4	20	67	非常に広い	4	1	5	1	4	0	0	0	0	2	1	被ツモ	-600		8
59	3	0	256899p12499s77z	attack	0	3	13	39	広い	4	1	5	1	4	1	1	0	1	2	5	和了	2400	翻牌 中1	8
60	0	1	36m2077p11459s55z	attack	0	3	7	21	ふつう	3	0	4	1	3	1	2	1	1	2	3	流局	3000		18
60	1	0	558m2p4568s13466z	attack	1	4	20	67	非常に広い	3	0	3	0	4	1	1	0	1	5	0	流局	-1000		18
60	2	0	17m388p236s13477z	attack	1	4	9	27	ふつう	2	0	3	0	4	1	1	0	1	5	1	流局	-1000		18
60	3	0	12m11122346p0s26z	attack	1	3	16	53	非常に広い	3	1	4	0	4	1	1	1	0	2	4	流局	-1000		18
61	0	1	5679m2667p258s13z	defend	0	5	26	91	非常に広い	2	0	2	0	4	0	0	0	0	2	1	被ツモ	-3900		16
61	1	0	2278m138p22s4557z	attack	0	3	13	39	広い	4	1	5	1	4	1	1	0	1	4	1	和了	9900	翻牌 白1・混一色2・赤ドラ1	16
61	2	0	2237m34689p9s127z	defend	0	5	24	83	非常に広い	2	1	3	0	4	0	0	0	0	3	2	被ツモ	-2000		16
61	3	0	9m189p35677s2356z	defend	0	5	22	75	非常に広い	2	1	3	0	4	0	0	0	0	4	3	被ツモ	-2000		16
62	0	1	127m349p24689s35z	defend	0	4	15	51	非常に広い	1	3	4	0	4	0	0	0	0	2	3	無関係	0		16
62	1	0	145m11479p279s12z	defend	0	4	18	65	非常に広い	2	2	4	0	4	0	0	0	0	2	5	無関係	0		16
62	2	0	11244689m6p0557s	defend	0	2	4	14	狭い	3	1	4	0	4	1	1	1	0	0	3	放銃	-12000		16
62	3	0	26778m78p3s11347z	attack	0	4	22	75	非常に広い	4	0	4	1	4	1	1	0	1	5	0	和了	13000	翻牌 中1・混一色2・ドラ3・赤ドラ1	16
63	0	1	144579m578p208s2z	attack	1	5	26	91	非常に広い	2	1	3	0	4	1	1	1	0	1	2	和了	7000	立直1・門前清自摸和1・ドラ1	11
63	1	0	233m346p133s2346z	defend	0	4	9	27	ふつう	2	0	3	0	4	0	0	0	0	4	1	被ツモ	-2000		11
63	2	0	167m2799p349s357z	defend	0	5	26	91	非常に広い	3	0	3	0	4	0	0	0	0	3	4	被ツモ	-2000		11
63	3	0	13m1289p1234689s	defend	0	3	18	59	非常に広い	1	5	6	0	4	0	0	0	0	0	5	被ツモ	-2000		11
64	0	1	15m188p146799s16z	defend	0	4	9	27	ふつう	2	0	3	0	4	0	0	0	0	2	5	無関係	0		11
64	1	0	378m135899p13s55z	attack	1	3	8	28	ふつう	3	2	5	0	4	1	1	0	1	2	4	和了	2000	翻牌 白1	11
64	2	0	107m1245679p26s6z	attack	1	3	7	24	ふつう	2	2	4	0	4	1	1	1	0	1	3	放銃	-1000		11
64	3	0	67m2459p14577s25z	attack	0	4	18	63	非常に広い	4	0	4	1	4	0	0	0	0	2	2	無関係	0		11
65	0	1	16779m24p4789s77z	defend	0	2	4	14	狭い	3	2	5	0	4	1	1	0	1	2	3	和了	3000	翻牌 中1・赤ドラ1	10
65	1	0	116m224p45679s25z	attack	0	3	15	52	非常に広い	4	0	4	1	4	0	0	0	0	2	3	被ツモ	-1000		10
65	2	0	2235m6689p33s156z	defend	0	3	12	35	ふつう	3	2	5	0	4	0	0	0	0	3	1	被ツモ	-1000		10
65	3	0	23m56p23778s1223z	attack	0	3	10	36	広い	5	0	5	1	4	0	0	0	0	4	0	被ツモ	-1000		10
66	0	1	789m179p267s1555z	attack	1	2	11	41	広い	3	1	4	0	4	1	1	0	1	4	3	和了	10800	立直1・門前清自摸和1・翻牌 白1	14
66	1	0	359m12366p440s37z	attack	1	3	13	44	広い	3	1	4	0	4	1	1	1	0	2	2	被ツモ	-2600		14
66	2	0	448m47p1899s2346z	defend	0	4	9	27	ふつう	2	0	2	0	4	0	0	0	0	4	3	被ツモ	-2600		14
66	3	0	129m49p138s12244z	attack	1	4	24	83	非常に広い	2	2	4	0	4	1	1	0	1	5	4	被ツモ	-2600		14
67	0	1	39m24057s135667z	attack	1	4	9	27	ふつう	2	0	3	0	3	1	2	1	1	6	1	無関係	0		9
67	1	0	2578m07p13489s57z	attack	1	4	15	51	非常に広い	2	2	4	0	4	1	1	1	0	2	2	無関係	0		9
67	2	0	6899m25799p9s234z	defend	0	4	18	59	非常に広い	2	2	4	0	4	0	0	0	0	3	5	放銃	-8000		9
67	3	0	2306m34p2356s134z	attack	0	4	21	71	非常に広い	5	0	5	1	4	1	1	1	0	3	0	和了	10000	立直1・一発1・赤ドラ1・裏ドラ1	9
68	0	1	47m6788p488s3344z	attack	0	2	5	15	狭い	4	0	5	1	4	0	0	0	0	4	0	被ツモ	-1300		10
68	1	0	106m44p136s22246z	attack	0	3	14	50	非常に広い	3	1	4	1	3	1	2	1	1	5	2	和了	2700	自風 南1・赤ドラ1	10
68	2	0	46789m899p4469s1z	defend	0	3	14	48	広い	3	1	4	0	4	0	0	0	0	1	4	被ツモ	-700		10
68	3	0	13558m39p40778s6z	attack	1	4	25	87	非常に広い	3	1	4	0	4	1	1	1	0	1	2	被ツモ	-700		10
69	0	1	207m1379p234s567z	attack	1	3	7	24	ふつう	1	3	4	0	4	1	1	1	0	3	2	被ツモ	-1000		12
69	1	0	2279m123349p146s	defend	0	2	5	17	狭い	3	2	5	0	4	0	0	0	0	0	4	被ツモ	-500		12
69	2	0	1457m1159p79s236z	defend	0	5	28	99	非常に広い	2	1	3	0	4	0	0	0	0	3	5	被ツモ	-500		12
69	3	0	168m444678p1s147z	defend	0	3	10	35	ふつう	2	1	3	0	4	0	0	0	0	3	2	和了	4000	立直1・門前清自摸和1	12
70	0	1	466m40557p2378s1z	attack	0	3	20	71	非常に広い	5	0	5	1	4	1	1	1	0	1	0	和了	13000	立直1・一発1・門前清自摸和1・ドラ1・赤ドラ1	13
70	1	0	1346788m34p4s356z	attack	0	4	19	65	非常に広い	4	0	4	1	4	0	0	0	0	3	1	被ツモ	-4000		13
70	2	0	2m1119p26s122345z	defend	0	4	8	24	ふつう	2	0	2	0	4	0	0	0	0	6	4	被ツモ	-4000		13
70	3	0	35m37p45789s2467z	defend	0	4	16	58	非常に広い	2	1	3	0	4	0	0	0	0	4	1	被ツモ	-4000		13
71	0	1	3358m8p4489s3457z	defend	0	4	9	27	ふつう	2	0	3	0	4	0	0	0	0	4	1	被ツモ	-500		15
71	1	0	1269m247p3689s46z	defend	0	5	24	87	非常に広い	0	3	3	0	4	0	0	0	0	2	3	被ツモ	-300		15
71	2	0	24689m569p279s56z	defend	0	4	15	51	非常に広い	1	3	4	0	4	0	0	0	0	2	3	被ツモ	-300		15
71	3	0	57m1466889p15s26z	defend	0	4	19	67	非常に広い	2	1	3	0	4	0	0	0	0	2	3	和了	1100	断幺九1	15
72	0	1	267m1p123789s125z	defend	0	3	12	43	広い	3	0	3	0	4	0	0	0	0	3	3	無関係	0		10
72	1	0	1m34569p25666s34z	attack	0	4	21	71	非常に広い	4	0	4	1	4	0	0	0	0	2	2	放銃	-7700		10
72	2	0	3339m2p123478s57z	defend	0	3	16	56	非常に広い	3	0	3	0	4	0	0	0	0	2	2	和了	8700	翻牌 白1・ドラ3	10
72	3	0	114569m799p7s127z	defend	0	4	20	67	非常に広い	3	0	3	0	4	0	0	0	0	3	5	無関係	0		10
73	0	1	1359m12406p088s3z	attack	1	3	17	60	非常に広い	2	2	4	0	3	1	2	2	0	1	3	無関係	0		7
73	1	0	467m1266p1457s55z	attack	0	3	7	24	ふつう	4	1	5	1	4	1	1	0	1	2	2	和了	2600	翻牌 白1・ドラ1	7
73	2	0	22238m7p23s35677z	attack	0	4	22	75	非常に広い	4	0	4	1	4	1	1	0	1	5	0	無関係	0		7
73	3	0	189m258p1699s146z	defend	0	5	17	57	非常に広い	1	0	2	0	4	0	0	0	0	3	5	放銃	-2600		7
74	0	1	2367m1124p23899s	attack	0	3	10	36	広い	5	1	6	1	4	0	0	0	0	0	4	流局	-1000		18
74	1	0	24m129p14789s236z	defend	0	4	14	50	非常に広い	1	2	3	0	4	0	0	0	0	3	4	流局	-1000		18
74	2	0	17m2349p67s12346z	defend	0	5	18	64	非常に広い	2	0	2	0	4	0	0	0	0	5	2	流局	3000		18
74	3	0	1589m23688p28s17z	defend	0	5	28	99	非常に広い	2	1	3	0	4	0	0	0	0	2	2	流局	-1000		18
75	0	1	46889m2777p5s111z	attack	0	2	17	61	非常に広い	3	1	4	1	3	1	2	0	1	3	1	流局	3000		18
75	1	0	59m12309p228s245z	attack	1	5	24	83	非常に広い	2	0	2	0	4	1	1	1	0	3	3	流局	-1000		18
75	2	0	17m479p13667s367z	defend	0	5	28	99	非常に広い	1	2	3	0	4	0	0	0	0	3	3	流局	-1000		18
75	3	0	1678m34p67s12367z	defend	0	4	12	42	広い	3	0	3	0	4	0	0	0	0	5	1	流局	-1000		18
76	0	1	3568m1336p12s237z	defend	0	4	14	49	広い	2	1	3	0	4	0	0	0	0	3	2	放銃	-8000		11
76	1	0	126779m258p8s467z	defend	0	5	23	81	非常に広い	1	2	3	0	4	0	0	0	0	3	2	和了	8000	場風 東1・翻牌 發1・ドラ3	11
76	2	0	2458m1206p2s2357z	attack	1	5	20	71	非常に広い	2	1	3	0	4	1	1	1	0	4	1	無関係	0		11
76	3	0	2m14p114679s1457z	defend	0	5	26	91	非常に広い	2	0	2	0	4	0	0	0	0	4	4	無関係	0		11
77	0	1	99m3777889p28s44z	attack	0	2	4	12	狭い	4	0	4	1	4	0	0	0	0	2	3	和了	1500	三色同順1	9
77	1	0	115m44589p689s13z	defend	0	4	22	75	非常に広い	2	2	4	0	4	0	0	0	0	2	4	無関係	0		9
77	2	0	778m189p405677s5z	attack	0	3	20	67	非常に広い	4	1	5	1	4	1	1	1	0	1	2	放銃	-1500		9
77	3	0	69m2469p13479s15z	defend	0	5	24	85	非常に広い	1	2	3	0	4	0	0	0	0	2	4	無関係	0		9
78	0	1	4m3388p1359s1157z	attack	0	3	7	21	ふつう	3	0	4	1	3	1	2	0	1	4	2	無関係	0		8
78	1	0	13688m69p2228s36z	defend	0	4	21	74	非常に広い	2	1	3	0	4	0	0	0	0	2	2	無関係	0		8
78	2	0	2345m268p357s455z	attack	1	3	23	81	非常に広い	3	2	5	0	4	1	1	0	1	3	0	和了	7700	翻牌 白1・ドラ3	8
78	3	0	14599m2257p79s36z	defend	0	3	6	20	ふつう	3	2	5	0	4	0	0	0	0	2	4	放銃	-7700		8
79	0	1	267m58p1469s1567z	defend	0	6	28	99	非常に広い	1	1	2	0	4	0	0	0	0	4	2	無関係	0		12
79	1	0	2237m12338p308s2z	attack	1	4	26	91	非常に広い	2	1	3	0	4	1	1	1	0	1	1	無関係	0		12
79	2	0	1340m679p9s25567z	attack	0	4	17	57	非常に広い	3	0	3	1	3	1	2	1	1	5	3	放銃	-3900		12
79	3	0	3499m22399p127s1z	attack	0	3	15	47	広い	4	1	5	1	4	0	0	0	0	1	5	和了	4900	立直1・平和1・ドラ1	12
80	0	1	788m06p4678s1237z	attack	1	4	17	59	非常に広い	3	0	3	0	4	1	1	1	0	4	0	被ツモ	-4000		8
80	1	0	234569m5p1779s12z	defend	0	4	20	71	非常に広い	3	0	3	0	4	0	0	0	0	2	3	和了	10000	立直1・門前清自摸和1・三色同順2・ドラ1	8
80	2	0	14445m26799p6s47z	attack	0	4	23	79	非常に広い	4	0	4	1	4	0	0	0	0	2	3	被ツモ	-2000		8
80	3	0	7m123688p13467s3z	attack	0	3	21	74	非常に広い	4	0	4	1	4	0	0	0	0	1	2	被ツモ	-2000		8
81	0	1	23468m1579p22s17z	defend	0	3	13	44	広い	2	2	4	0	4	0	0	0	0	2	2	無関係	0		14
81	1	0	137m14568p125s23z	defend	0	4	20	73	非常に広い	1	2	3	0	4	0	0	0	0	2	3	放銃	-12000		14
81	2	0	4m33407p478s3457z	attack	1	5	26	91	非常に広い	3	0	3	0	4	1	1	1	0	4	0	和了	14000	立直1・一発1・断幺九1・赤ドラ2・裏ドラ1	14
81	3	0	3569m167p178s355z	attack	0	4	21	75	非常に広い	4	0	4	1	4	1	1	0	1	3	3	無関係	0		14
82	0	1	1378m6p799s23346z	defend	0	4	21	71	非常に広い	3	1	4	0	4	0	0	0	0	5	3	流局	-1000		18
82	1	0	368m14789p88s147z	defend	0	4	16	56	非常に広い	2	1	3	0	4	0	0	0	0	3	2	流局	-1000		18
82	2	0	125m259p35578s16z	defend	0	5	27	95	非常に広い	2	1	3	0	4	0	0	0	0	2	2	流局	3000		18
82	3	0	3449m13568p2s567z	defend	0	5	25	87	非常に広い	2	1	3	0	4	0	0	0	0	3	2	流局	-1000		18
83	0	1	2689m279p167s267z	defend	0	5	22	79	非常に広い	1	2	3	0	4	0	0	0	0	3	3	無関係	0		11
83	1	0	11367m46788p125s	attack	0	3	19	67	非常に広い	4	1	5	1	4	0	0	0	0	0	3	和了	2000	断幺九1	11
83	2	0	258m11223469p6s5z	defend	0	4	22	79	非常に広い	3	0	3	0	4	0	0	0	0	1	3	放銃	-1000		11
83	3	0	13467m59p5s11445z	attack	0	4	24	83	非常に広い	4	0	4	1	3	1	2	0	1	5	2	無関係	0		11
84	0	1	334m166799p2340s	attack	0	3	22	75	非常に広い	5	0	5	1	4	1	1	1	0	0	3	被ツモ	-1300		9
84	1	0	569m23p13689s126z	defend	0	4	13	45	広い	2	2	4	0	4	0	0	0	0	3	3	和了	4700	立直1・門前清自摸和1・平和1	9
84	2	0	168m1478p168s144z	defend	0	4	17	61	非常に広い	2	2	4	0	4	0	0	0	0	3	3	被ツモ	-700		9
84	3	0	2235m2578p257s36z	defend	0	4	18	63	非常に広い	2	2	4	0	4	0	0	0	0	2	0	被ツモ	-700		9
85	0	1	34789m4p48s13357z	defend	0	4	19	68	非常に広い	3	0	3	0	4	0	0	0	0	5	1	無関係	0		11
85	1	0	059m9p1305668s11z	attack	0	2	5	15	狭い	4	0	5	1	2	1	3	2	1	2	3	放銃	-1000		11
85	2	0	26779m1347p369s4z	defend	0	5	27	97	非常に広い	2	1	3	0	4	0	0	0	0	1	3	和了	1000	断幺九1	11
85	3	0	23366889m9p1s356z	defend	0	3	7	21	ふつう	3	0	3	0	4	0	0	0	0	3	3	無関係	0		11
86	0	1	279m34677p267s25z	defend	0	4	22	79	非常に広い	3	1	4	0	4	0	0	0	0	2	1	被ツモ	-6000		4
86	1	0	14688m13p38s1466z	attack	1	4	22	75	非常に広い	2	2	4	0	4	1	1	0	1	4	2	被ツモ	-3000		4
86	2	0	13458m9p146s2345z	defend	0	5	18	63	非常に広い	1	1	2	0	4	0	0	0	0	4	3	被ツモ	-3000		4
86	3	0	3466m2349p1206s3z	attack	0	2	6	22	ふつう	4	1	5	1	4	1	1	1	0	1	2	和了	13000	立直1・一発1・門前清自摸和1・平和1・ドラ1・赤ドラ2	4
87	0	1	2m2445p1288s1147z	attack	0	3	12	37	広い	3	2	5	1	3	1	2	0	1	4	1	和了	7800	場風 東1・自風 東1・ドラ1	9
87	1	0	1267m137p18s3347z	defend	0	4	19	69	非常に広い	2	2	4	0	4	0	0	0	0	4	3	被ツモ	-2600		9
87	2	0	39m4679p368s2266z	defend	0	3	5	16	狭い	3	1	4	0	4	1	1	0	1	4	2	被ツモ	-2600		9
87	3	0	11335568m14p35s5z	defend	0	3	14	43	広い	3	2	5	0	4	0	0	0	0	1	3	被ツモ	-2600		9
88	0	1	33m235p2468s2446z	defend	0	3	6	20	ふつう	3	2	5	0	4	0	0	0	0	4	0	無関係	0		6
88	1	0	1235m13558p257s6z	defend	0	3	17	61	非常に広い	2	2	4	0	4	0	0	0	0	1	2	放銃	-8000		6
88	2	0	478m189p246s2377z	attack	1	4	21	75	非常に広い	2	2	4	0	4	1	1	0	1	4	2	和了	9000	立直1・一発1・赤ドラ1・裏ドラ2	6
88	3	0	2579m2466p7s1122z	attack	1	3	13	39	広い	3	2	5	0	4	1	1	0	1	4	1	無関係	0		6
89	0	1	45m108p1136s2347z	attack	1	5	11	33	ふつう	1	0	2	0	4	1	1	1	0	4	3	放銃	-1000		5
89	1	0	2244568p345s556z	attack	0	2	11	34	ふつう	5	0	5	1	4	1	1	0	1	3	0	和了	1000	翻牌 白1	5
89	2	0	10m1679p34669s35z	attack	1	5	26	91	非常に広い	3	0	3	0	4	1	1	1	0	2	4	無関係	0		5
89	3	0	1579m128p2599s24z	defend	0	5	26	91	非常に広い	1	2	3	0	4	0	0	0	0	2	5	無関係	0		5
90	0	1	13789m57p12449s3z	defend	0	2	4	14	狭い	2	3	5	0	4	0	0	0	0	1	4	無関係	0		12
90	1	0	3567m379p36788s6z	defend	0	3	22	79	非常に広い	3	1	4	0	4	0	0	0	0	1	1	無関係	0		12
90	2	0	9m124558p5s45677z	attack	1	4	9	27	ふつう	2	0	3	0	4	1	1	0	1	5	2	和了	3000	翻牌 中1・ドラ1	12
90	3	0	44m4688p106s1456z	attack	1	4	16	51	非常に広い	3	1	4	0	4	1	1	1	0	4	1	放銃	-2000		12
91	0	1	3679m4p12358s267z	defend	0	5	24	85	非常に広い	2	0	2	0	4	0	0	0	0	3	2	被ツモ	-6000		11
91	1	0	59m124459p346s12z	defend	0	5	26	91	非常に広い	2	1	3	0	4	0	0	0	0	2	3	被ツモ	-3000		11
91	2	0	15578m3556p4456z	attack	0	3	13	41	広い	4	1	5	1	4	0	0	0	0	4	1	被ツモ	-3000		11
91	3	0	24448m789p167s23z	defend	0	3	15	52	非常に広い	3	0	3	0	4	0	0	0	0	2	2	和了	13000	立直1・一発1・門前清自摸和1・一盃口1・ドラ1・裏ドラ2	11
92	0	1	33578m248p123s15z	defend	0	3	16	56	非常に広い	3	1	4	0	4	0	0	0	0	2	1	被ツモ	-3900		6
92	1	0	0667m5669p159s27z	attack	1	4	9	27	ふつう	2	0	3	0	4	1	1	1	0	2	3	被ツモ	-2000		6
92	2	0	36m1268p123478s1z	defend	0	3	11	37	広い	2	2	4	0	4	0	0	0	0	1	2	和了	8900	立直1・一発1・門前清自摸和1・裏ドラ1	6
92	3	0	13489m40p699s136z	attack	1	4	18	63	非常に広い	3	1	4	0	4	1	1	1	0	3	4	被ツモ	-2000		6
93	0	1	13079m3066p159s3z	attack	1	4	21	73	非常に広い	1	3	4	0	3	1	2	2	0	1	4	無関係	0		12
93	1	0	11m2457p246778s5z	attack	0	2	4	14	狭い	4	1	5	1	4	0	0	0	0	1	2	放銃	-6400		12
93	2	0	4778m7p05688s347z	defend	0	3	7	21	ふつう	3	0	3	0	4	1	1	1	0	3	0	和了	7400	立直1・七対子2・赤ドラ1	12
93	3	0	23566m379p133s12z	defend	0	4	23	79	非常に広い	3	1	4	0	4	0	0	0	0	2	2	無関係	0		12
94	0	1	124m2444p5678s45z	defend	0	3	19	63	非常に広い	3	1	4	0	4	0	0	0	0	2	1	無関係	0		8
94	1	0	206m3677p1135s26z	attack	1	4	22	75	非常に広い	3	1	4	0	4	1	1	1	0	2	2	和了	3000	断幺九1・赤ドラ1	8
94	2	0	457889m57p108s47z	attack	1	4	17	59	非常に広い	2	1	3	0	4	1	1	1	0	2	2	放銃	-2000		8
94	3	0	1246m567p4679s35z	defend	0	3	17	55	非常に広い	2	2	4	0	4	0	0	0	0	2	2	無関係	0		8
95	0	1	1226m189p55888s3z	defend	0	3	16	54	非常に広い	3	1	4	0	4	0	0	0	0	1	3	和了	4000	立直1・門前清自摸和1	11
95	1	0	1268m6789p268s37z	defend	0	3	10	33	ふつう	1	3	4	0	4	0	0	0	0	2	2	被ツモ	-1000		11
95	2	0	3579m169s111247z	attack	1	4	14	50	非常に広い	1	2	3	0	4	1	1	0	1	6	3	被ツモ	-1000		11
95	3	0	788m177p1237s567z	defend	0	4	20	67	非常に広い	3	0	3	0	4	0	0	0	0	3	2	被ツモ	-1000		11
96	0	1	12269m58p247s236z	defend	0	5	11	33	ふつう	1	0	2	0	4	0	0	0	0	3	2	被ツモ	-2600		8
96	1	0	145m466779p59s44z	attack	0	3	12	39	広い	4	0	4	1	4	0	0	0	0	2	3	和了	6200	立直1・一発1・門前清自摸和1・平和1	8
96	2	0	4057m346p24s1355z	attack	0	3	6	22	ふつう	3	2	5	1	3	1	2	1	1	4	0	被ツモ	-1300		8
96	3	0	3677m2078p599s56z	attack	1	4	9	27	ふつう	2	0	3	0	4	1	1	1	0	2	2	被ツモ	-1300		8
97	0	1	269m24p556s34556z	attack	1	4	9	27	ふつう	2	0	3	0	4	1	1	0	1	5	1	被ツモ	-3900		15
97	1	0	22348m233668p46z	defend	0	3	7	21	ふつう	3	0	4	0	4	0	0	0	0	2	0	被ツモ	-2000		15
97	2	0	7m359p2446779s37z	defend	0	4	22	75	非常に広い	2	2	4	0	4	0	0	0	0	2	2	被ツモ	-2000		15
97	3	0	369m124p234889s2z	defend	0	4	20	70	非常に広い	2	1	3	0	4	0	0	0	0	1	3	和了	8900	立直1・門前清自摸和1・赤ドラ1・裏ドラ1	15
98	0	1	279m14077p5699s2z	attack	0	3	7	24	ふつう	4	1	5	1	4	1	1	1	0	1	4	流局	-1500		18
98	1	0	13057m178p167s46z	attack	1	4	21	75	非常に広い	3	1	4	0	4	1	1	1	0	2	3	流局	1500		18
98	2	0	2444m4p348s11256z	attack	1	4	21	71	非常に広い	3	0	3	0	4	1	1	0	1	5	0	流局	1500		18
98	3	0	2569m678p1688s24z	defend	0	4	18	64	非常に広い	3	0	3	0	4	0	0	0	0	2	2	流局	-1500		18
99	0	1	377m579p3469s134z	defend	0	5	25	87	非常に広い	2	1	3	0	4	0	0	0	0	3	2	無関係	0		8
99	1	0	688m5789p8s12237z	attack	1	4	21	71	非常に広い	3	0	3	0	4	1	1	0	1	5	1	放銃	-8000		8
99	2	0	058m678p22377s66z	attack	0	2	11	31	ふつう	5	0	5	1	3	1	2	1	1	2	0	和了	8000	翻牌 發1・ドラ3・赤ドラ1	8
99	3	0	124599m22p3469s7z	attack	0	3	6	20	ふつう	4	1	5	1	4	0	0	0	0	1	4	無関係	0		8
100	0	1	344889m399p39s25z	defend	0	3	7	21	ふつう	3	0	3	0	4	0	0	0	0	2	4	無関係	0		10
100	1	0	2307p245568s346z	defend	0	3	6	22	ふつう	3	1	4	0	4	1	1	1	0	3	0	放銃	-3900		10
100	2	0	257899m128p247s4z	defend	0	4	21	75	非常に広い	2	2	4	0	4	0	0	0	0	1	3	和了	4900	断幺九1・ドラ2	10
100	3	0	1789m127899p3s35z	defend	0	3	15	52	非常に広い	3	1	4	0	4	0	0	0	0	2	5	無関係	0		10
101	0	1	268m5p1223556s12z	defend	0	4	22	75	非常に広い	2	1	3	0	4	0	0	0	0	2	1	被ツモ	-4000		8
